RPos,Player-additional,RookieYear
OLB,BakeJe00,2018
RB,BallKa00,2018
RB,BarkSa00,2018
FS,BateJe00,2018
WR,BatsCa00,2018
RB,BawdNi00,2018
WR,BeebCh00,2018
ILB,BentJa00,2018
WR,BerrBr00,2018
ILB,BierKe00,2018
WR,BlacSa00,2018
WR,BlakCh00,2018
WR,BoarC.00,2018
LB,BoarCh00,2018
G,BoetIk00,2018
P,BojoCo00,2018
RB,BoonMi00,2018
QB,BoylTi00,2018
C,BozeBr00,2018
OG,BradBe00,2018
LS,BradHu00,2018
DE,BrowAn05,2018
C,BrowEv00,2018
DE,BrowFa00,2018
WR,BrowFr01,2018
K,BrowJo03,2018
OT,BrowOr00,2018
CB,BrowTo01,2018
OT,BrunDa00,2018
DT,BryaTa00,2018
ILB,BurkOr00,2018
WR,BurnDe00,2018
WR,BurtDe00,2018
TE,ButtJa00,2018
ILB,CabiJa00,2018
WR,CainDe00,2018
LB,CaliAu00,2018
WR,CallAn00,2018
RB,CannTr00,2018
OT,CappAl00,2018
K,CarlDa00,2018
HB,CarsTr01,2018
WR,CartDe02,2018
LB,CartJe00,2018
DE,CartLo01,2018
FS,ChanSe00,2018
WR,CharDJ00,2018
OT,ChriGe01,2018
DE,ChubBr00,2018
RB,ChubNi00,2018
ILB,CichJa00,2018
C,ClapWi00,2018
T,ClauBl01,2018
C,ColeMa02,2018
RB,ColeLa02,2018
TE,ConkTy00,2018
P,CookLo00,2018
C,CorbAu00,2018
WR,CoutKe00,2018
LB,CoviCh01,2018
WR,CracRi00,2018
LB,CrawJa01,2018
TE,CrooJa00,2018
OT,CrosTy00,2018
CB,CrosKe00,2018
CB,CruiDa00,2018
OT,CunnKo00,2018
LS,DalySc01,2018
P,DaniTr00,2018
C,DaniJa01,2018
QB,DarnSa00,2018
DE,DaveMa00,2018
CB,DaviCa02,2018
CB,DaviJa06,2018
WR,DaviJa07,2018
DL,DaviKe03,2018
WR,DaviRa01,2018
LB,DaviTa00,2018
RB,DawkDa01,2018
CB,DawsDu00,2018
CB,DelaDe00,2018
LB,DeLuNi00,2018
OT,DembJa00,2018
TE,DickGa00,2018
DE,DickMa00,2018
P,DickMi00,2018
WR,DietGe00,2018
TE,DissWi00,2018
QB,DobbJo00,2018
LB,DownDe00,2018
QB,DrisJe00,2018
WR,DunbSt00,2018
C,DunnCa00,2018
WR,DuprMa01,2018
CB,DurdKe00,2018
TE,DwelRo00,2018
LS,EastAn01,2018
RB,EdmoCh00,2018
S,EdmuTe00,2018
ILB,EdmuTr01,2018
RB,EdwaGu00,2018
DE,EjioDu00,2018
CB,EldeCo00,2018
OG,EldrJa00,2018
LB,ElleEm00,2018
SS,ElliDe02,2018
TE,ErnsDo00,2018
ILB,EvanRa01,2018
CB,FacyBr00,2018
QB,FalkLu00,2018
DT,FatuFo00,2018
LB,FincSh00,2018
TE,FirkAn00,2018
DE,FittKy00,2018
FS,FitzMi00,2018
TE,FlanMa00,2018
SS,FlowTr01,2018
WR,FordIs00,2018
RB,FordKe00,2018
CB,FordMi01,2018
DT,FordPo00,2018
WR,FostRo01,2018
WR,FounDa00,2018
LB,FranZa00,2018
DE,FranJo02,2018
HB,FranJo03,2018
RB,FreeRo00,2018
TE,FumaTr00,2018
WR,GaffRi00,2018
WR,GageRu00,2018
WR,GallMi00,2018
LB,GardDe01,2018
OT,GateNi00,2018
TE,GathRi00,2018
CB,GaulRa00,2018
TE,GesiMi00,2018
TE,GoedDa00,2018
G,GoldZa00,2018
T,GonoMa00,2018
G,GossCo00,2018
WR,GranJa01,2018
DB,GrayJ.00,2018
WR,GrayCy01,2018
DT,GreeRa01,2018
S,GreeRa02,2018
OLB,GrifSh01,2018
TE,GrinDa00,2018
RB,GuicDe00,2018
CB,HaleGr00,2018
DT,HallP.00,2018
WR,HamiDa01,2018
LB,DionSh00,2018
DE,HandDa00,2018
OG,HarlSe00,2018
CB,HarrDa05,2018
DE,HarrDe06,2018
S,HarrMa03,2018
OL,HarrDe05,2018
SS,HarrRo02,2018
WR,HatcKe00,2018
OLB,HaynMa01,2018
OG,HearTa00,2018
DT,HectBr00,2018
WR,HendQu00,2018
S,HendTr01,2018
OG,HernWi00,2018
TE,HernCh00,2018
CB,HernTr00,2018
DT,HillB.00,2018
CB,HillHo00,2018
RB,HillDo00,2018
LB,HineDJ00,2018
RB,HineNy00,2018
WR,HodgKh00,2018
DE,HollJe01,2018
DE,HolmJa01,2018
TE,HoltJ.01,2018
OLB,HowaTr00,2018
RB,HoweGr00,2018
DE,HubbSa00,2018
CB,HughMi00,2018
TE,HursHa00,2018
DT,HursMa00,2018
RB,IgweGo00,2018
DT,IvieJo00,2018
LB,IyieJo00,2018
TE,IzzoRy00,2018
CB,JackDo02,2018
DB,JackJ.00,2018
CB,JackJo01,2018
RB,JackJu01,2018
QB,JackLa00,2018
CB,JackRo00,2018
OLB,JacoLe00,2018
FS,JameNa00,2018
CB,JameCr01,2018
SS,JameDe00,2018
WR,JameRi00,2018
LB,JarvRi00,2018
OLB,JeffMa00,2018
ILB,JeweJo00,2018
LB,JohnAl01,2018
CB,JohnDa09,2018
RB,JohnKe06,2018
DL,JohnLy00,2018
OT,JohnRo06,2018
CB,JohnTa01,2018
LB,JohnTr07,2018
P,JohnCa02,2018
CB,JoneCh06,2018
OT,JoneJa08,2018
WR,JoneJJ00,2018
DT,JoneJu03,2018
RB,JoneRo01,2018
OG,JoneSa00,2018
WR,JoneTe02,2018
K,JoseGr00,2018
DT,JoseSe00,2018
LB,KalaPe00,2018
CB,KaluJo00,2018
QB,KellCh00,2018
RB,KellJo00,2018
DE,KeyxAr00,2018
WR,KidsDa00,2018
WR,KirkCh01,2018
WR,KirkKe00,2018
ILB,KiseMi00,2018
WR,KumeJa00,2018
WR,LacyCh00,2018
OG,LampFo00,2018
DL,LancTy00,2018
OLB,LandHa00,2018
QB,LaulKy00,2018
DE,LawlJu00,2018
DL,LawrDe02,2018
WR,LazaAl00,2018
S,LeavDa00,2018
TE,LeggJo00,2018
LB,LeonDa00,2018
OT,LeonRi00,2018
OL,LeviCo00,2018
DB,LewiRy01,2018
DE,LewiTy00,2018
T,LighAl00,2018
RB,LindPh00,2018
RB,LogaT.00,2018
DE,LoonJa00,2018
DE,LoveMi00,2018
CB,LukeCo00,2018
LB,LuvuFr00,2018
CB,MaddAv00,2018
K,MaheBr01,2018
G,MahoBr00,2018
T,MailJo00,2018
S,MarsTr00,2018
LB,MartJa02,2018
T,MarzTy01,2018
DE,MataHe00,2018
QB,MayfBa00,2018
WR,McCaRi00,2018
WR,McClRa00,2018
K,McCrMa00,2018
OT,McGlMi00,2018
DT,McInR.00,2018
DT,McKeKa00,2018
DB,McKiJe01,2018
LB,McKiCa01,2018
ILB,McMiRa02,2018
CB,MeekQu00,2018
RB,MichSo00,2018
WR,MillAn02,2018
OT,MillKo00,2018
S,MillRo03,2018
WR,MitcSt02,2018
DB,MoorA.00,2018
WR,MoorD.00,2018
WR,MoorJM00,2018
CB,MoorKa01,2018
OLB,MoorSk00,2018
S,MoorTa00,2018
CB,MoseEm00,2018
QB,MullNi00,2018
OL,MurrJi00,2018
T,MurrJu00,2018
DB,NealRy00,2018
CB,NealSi00,2018
CB,NelsNi00,2018
OG,NelsQu00,2018
RB,NewsDe00,2018
DT,NichBi00,2018
CB,NichDe00,2018
CB,NickPa00,2018
LB,NiemBe00,2018
T,NkanEl00,2018
DT,NnadDe00,2018
OT,NortSt00,2018
OT,NoteJo00,2018
OLB,NwosUc00,2018
OLB,ODanDo00,2018
OT,ONeiBr00,2018
LB,ObadEf00,2018
DE,OdenIf00,2018
S,OdumGe00,2018
OT,OkorCh00,2018
DE,OkorOg00,2018
CB,OlivIs00,2018
S,OluoFo00,2018
FB,OrtiRi00,2018
OT,ParkBr01,2018
T,ParrTi00,2018
WR,PascZa00,2018
WR,PatrTi00,2018
WR,PattAn00,2018
DT,PaynDa00,2018
RB,PennRa00,2018
WR,PettDa00,2018
WR,PhilCa01,2018
CB,PhilDa02,2018
DT,PhilHa00,2018
K,PineEd00,2018
DT,PittJa00,2018
LB,PoliQu00,2018
WR,PoweBr00,2018
C,PricBi01,2018
WR,PrinBy00,2018
OT,PryoMa00,2018
C,QuesSc00,2018
WR,QuinTr00,2018
C,RagnFr00,2018
OT,RankMa00,2018
WR,RatlDa00,2018
FS,ReavJe00,2018
S,ReavC.00,2018
CB,RedmWi00,2018
CB,ReedD.00,2018
FS,ReidJu00,2018
RB,ReynKe00,2018
CB,RichJe02,2018
OT,RichWi01,2018
WR,RidlCa00,2018
DE,RiveDe00,2018
T,RodgJa03,2018
QB,RoseJo01,2018
QB,RudoMa00,2018
WR,RussAl01,2018
RB,SamuJa00,2018
K,SandJa00,2018
RB,ScarBo01,2018
TE,SchrMa00,2018
TE,SchuDa00,2018
RB,ScotBo02,2018
WR,ScotDa02,2018
WR,ScotJa02,2018
P,ScotJK00,2018
NT,ScotNi00,2018
T,ScotTr01,2018
DT,SenaDe00,2018
OT,SenaGr00,2018
DT,SettTi00,2018
DT,ShepNa00,2018
WR,SherTr00,2018
LS,SiegTr00,2018
DE,SielZa00,2018
G,SimmJo00,2018
WR,SimsCa00,2018
ILB,SmitAn04,2018
OG,SmitBr06,2018
OG,SmitEr00,2018
RB,SmitIt00,2018
ILB,SmitRo07,2018
WR,SmitTr03,2018
DB,SmitTr04,2018
WR,SmitVy00,2018
TE,SmytDu00,2018
DE,SpeaBr00,2018
LB,SpilRo00,2018
WR,St.BEq00,2018
DT,StalTa00,2018
FB,StanJo02,2018
CB,StewM.00,2018
G,StinAa00,2018
DT,StreKe00,2018
CB,StroGr00,2018
CB,SullCh00,2018
S,SullTr01,2018
WR,SuttCo00,2018
DE,SweaJo00,2018
DT,TasiPa00,2018
WR,TateAu00,2018
DT,TaylJu00,2018
OG,TellWy00,2018
FS,ThomAh00,2018
DE,ThomCh06,2018
TE,ThomIa00,2018
TE,ThomJo05,2018
OLB,ThomMa00,2018
RB,ThomRo05,2018
CB,ThomSi00,2018
DB,ThomTa01,2018
LB,ThomCo02,2018
DB,ToliKe00,2018
WR,TollJa00,2018
C,TomxCa00,2018
TE,TonyRo00,2018
OL,ToraNa00,2018
C,TothJo00,2018
P,TownJo01,2018
LS,TrinZa00,2018
OLB,TuraKe00,2018
RB,TurnDe01,2018
WR,TurnMa00,2018
S,TurnZe00,2018
FS,TysoMi00,2018
WR,ValdMa00,2018
OLB,VandLe00,2018
DT,VeaxVi00,2018
P,VedvKa00,2018
CB,VirgDe00,2018
P,WadmCo00,2018
QB,WalkPh00,2018
S,WalkTr01,2018
CB,WallLe00,2018
RB,WaltMa00,2018
DB,WardCh01,2018
CB,WardDe02,2018
OLB,WarnFr00,2018
WR,WashJa00,2018
WR,WatsJu01,2018
FS,WattAr00,2018
QB,WebbDa00,2018
S,WhitKy00,2018
QB,WhitMi01,2018
WR,WhitTi00,2018
SS,WhitJo03,2018
RB,WilkJo01,2018
OT,WillCo00,2018
CB,WillDa09,2018
RB,WillDa10,2018
RB,WillDa011,2018
T,WillIs02,2018
WR,WillDe06,2018
WR,WilsCe01,2018
RB,WilsJe01,2018
LB,WilsKy00,2018
RB,WilsSh01,2018
WR,WimsJa00,2018
LB,WintAn00,2018
DE,WoodJo00,2018
QB,WoodLo00,2018
OLB,WorlCh00,2018
T,WyliAn00,2018
OT,WynnIs00,2018
TE,YeldDe00,2018
CB,YiadIs00,2018
LB,YounKe03,2018
DE,YounTr00,2018
DT,ZimmJu00,2018
WR,ZylsBr00,2018
S,AbraJo01,2019
S,AddeNa00,2019
DE,AkinFr01,2019
LB,AlShAz00,2019
G,AlleNi00,2019
LB,AlleDa01,2019
EDGE,AlleJo03,2019
DL,AlleZa01,2019
S,AmadUg00,2019
DT,AndeAb00,2019
WR,ArceJJ00,2019
RB,ArmsRy00,2019
CB,AustBl00,2019
P,BailJa00,2019
T,BailQu00,2019
CB,BakeDe00,2019
CB,BallCo00,2019
EDGE,BanoBe00,2019
T,BarsAl01,2019
LB,BartCo00,2019
T,BateRy02,2019
CB,BealSa00,2019
TE,BeckAn01,2019
DE,BeexRy00,2019
G,BenzBe01,2019
S,BlaiMa01,2019
TE,BlanKe01,2019
RB,BlasKh00,2019
QB,BlouDa00,2019
RB,BonnRe00,2019
EDGE,BosaNi00,2019
CB,BoydKr00,2019
WR,BoykMi00,2019
OL,BradGa00,2019
T,BrewCh01,2019
DB,BrooNa00,2019
RB,BrooTo01,2019
DL,BrouCo00,2019
WR,BrowAJ00,2019
DB,BrowAl02,2019
DB,BrowKy00,2019
WR,BrowMa04,2019
DT,BrowMi01,2019
EDGE,BryaAu00,2019
DL,BryaBr00,2019
WR,BryaVe00,2019
DL,BuggIs00,2019
EDGE,BurnBr00,2019
LB,BurrBe00,2019
LB,BushDe01,2019
G,CalhSh01,2019
WR,CampPa00,2019
TE,CarlSt00,2019
LB,CashBl00,2019
RB,ChunJo00,2019
P,ColeAJ01,2019
DL,CollLJ00,2019
DE,ComiJo00,2019
LB,ConnRy00,2019
G,CottLe00,2019
DL,CowaBy00,2019
RB,CoxxCh01,2019
CB,CrawXa00,2019
EDGE,CrosMa00,2019
LS,CuttAu00,2019
OL,DaleDe00,2019
LB,DaniKa00,2019
WR,DaviDa03,2019
DE,DaviJa08,2019
OL,DaviNa01,2019
LB,DawkNo00,2019
CB,DeanJa00,2019
OL,DeitMi00,2019
OL,DillAn00,2019
TE,DillBr00,2019
DL,DogbMi00,2019
WR,DortGr01,2019
WR,DossKe00,2019
WR,DuliAs00,2019
OL,EdogCh00,2019
OL,EdwaDa01,2019
S,EdwaMi01,2019
LB,EdwaTJ02,2019
LB,EgbuEm00,2019
LB,EguaSa00,2019
DL,EkuaDa00,2019
LB,ElliKa00,2019
S,EppsMa00,2019
OL,EvanBo00,2019
TE,FantNo00,2019
CB,FentRa00,2019
DE,FergJa02,2019
EDGE,FerrCl00,2019
CB,FielMa01,2019
QB,FinlRy00,2019
OT,ForbDr00,2019
OL,FordCo00,2019
DB,FranJo04,2019
WR,FulgTr00,2019
DL,GainGr00,2019
S,GardCh00,2019
DL,GaryRa00,2019
RB,GaskMy00,2019
K,GayxMa00,2019
TE,GentZa00,2019
DB,GervJa00,2019
LB,GiffLu00,2019
LB,GilbUl00,2019
LB,GileJo01,2019
P,GillJa00,2019
RB,GillCu00,2019
DT,GiveKe01,2019
DE,GoodAh00,2019
TE,GrahJa01,2019
DE,GranCa01,2019
OL,GreeEt00,2019
LB,GreeDr00,2019
QB,GrieWi00,2019
LB,GustPo01,2019
WR,GuytJa01,2019
S,HampSa00,2019
WR,HardMe00,2019
WR,HarmKe00,2019
RB,HarrDa06,2019
WR,HarrDe07,2019
DE,HarrJo05,2019
DL,HarrTr01,2019
S,HarrWi02,2019
WR,HarrNK00,2019
DB,HartMo01,2019
LB,HarvWi00,2019
QB,HaskDw00,2019
DB,HassJT00,2019
DB,HayeTa00,2019
OL,HaynPh00,2019
RB,HendDa00,2019
TE,HentHa00,2019
G,HerbNa01,2019
DL,HerrFr00,2019
RB,HillJu00,2019
DL,HillTr00,2019
RB,HillJo03,2019
RB,HillWe00,2019
TE,HockTJ00,2019
QB,HodgDe00,2019
LB,HolcCo00,2019
DB,HoldAl01,2019
WR,HollAl00,2019
EDGE,HollJu00,2019
WR,HollCo00,2019
CB,HollKa00,2019
RB,HomeTr00,2019
S,HookAm00,2019
WR,HorsJe00,2019
OL,HowaTy00,2019
TE,HudsTa00,2019
DT,HuggAl01,2019
WR,HumpLi01,2019
T,HuntRy00,2019
WR,HymaIs00,2019
FB,IngoAl01,2019
WR,IrwiTr00,2019
WR,IsabAn00,2019
EDGE,JackJo02,2019
CB,JackMi01,2019
RB,JacoJo01,2019
T,JameAn01,2019
OL,JenkEl00,2019
WR,JennGa00,2019
RB,JohnDE04,2019
DE,JohnDa10,2019
WR,JohnDi01,2019
G,JohnFr01,2019
CB,JohnIs02,2019
FB,JohnJa12,2019
CB,JohnJa11,2019
WR,JohnKe07,2019
CB,JohnLo01,2019
WR,JohnOl00,2019
RB,JohnTy02,2019
TE,JoneCh10,2019
QB,JoneDa05,2019
DL,JoneDr00,2019
OL,JordMi01,2019
DL,KekeKi00,2019
DB,KellKa02,2019
WR,KennTo01,2019
T,KnigBr01,2019
TE,KnoxDa00,2019
LB,KunaJo00,2019
RB,LairPa00,2019
DB,LammCh00,2019
DE,LarkAu00,2019
DL,LawrDe03,2019
CB,LaynJu00,2019
DE,LedbJo01,2019
OL,LindCh00,2019
OL,LittGr01,2019
QB,LockDr00,2019
CB,LongDa02,2019
LB,LongDa04,2019
P,LongTy00,2019
CB,LoveJu00,2019
C,LundBr00,2019
DL,MackDa00,2019
DT,MackIs00,2019
CB,MarsIm00,2019
G,MartWe00,2019
RB,MattAl01,2019
LS,MazzCo01,2019
OL,McCoEr01,2019
LB,McCrRo00,2019
WR,McElCo00,2019
OL,McGaKa00,2019
T,McGhGa01,2019
K,McLaCh00,2019
WR,McLaTe00,2019
QB,McSoTr00,2019
DB,MeadNa00,2019
TE,MeieCa00,2019
G,MekaPa00,2019
WR,MetcDK00,2019
WR,MeyeJa01,2019
OT,MileJo00,2019
EDGE,MillCh04,2019
CB,MillJo05,2019
WR,MillSc01,2019
EDGE,MillSh00,2019
QB,MinsGa00,2019
DT,MoneBr00,2019
RB,MontDa01,2019
DB,MoorCJ01,2019
WR,MoorJa02,2019
TE,MoreFo00,2019
CB,MoreJi00,2019
WR,MorgSt02,2019
C,MorrPa00,2019
CB,MullTr00,2019
CB,MurpBy00,2019
CB,BuntSe00,2019
QB,MurrKy00,2019
RB,NallRy00,2019
TE,NautIs00,2019
DB,NeedNi00,2019
DL,NelsAn01,2019
CB,NixoKe00,2019
LB,OkerBo00,2019
DL,OlivEd00,2019
TE,OlivJo00,2019
RB,OlliQa00,2019
WR,OlszGu00,2019
CB,OlumDo00,2019
DL,OmenCh00,2019
DB,OrrxKa00,2019
CB,OruwAm00,2019
TE,OrzeMa00,2019
S,OwenJo01,2019
RB,OzigDe01,2019
DB,ParkSt00,2019
LB,PatrNa00,2019
DE,PeacCh00,2019
DB,WiltJo01,2019
LB,PhilJu00,2019
DL,PhilKy00,2019
OL,PierRo00,2019
OT,PipkTr00,2019
LB,PittAn01,2019
RB,PollTo00,2019
OL,PoweBe00,2019
LB,PratGe00,2019
OL,PrinIs00,2019
S,RappTa00,2019
S,RedwSh00,2019
LB,ReedMa01,2019
LB,ReedTr01,2019
WR,RenfHu00,2019
RB,ReynCr00,2019
WR,RidlRi00,2019
OL,RisnDa00,2019
DE,RobeDe01,2019
NT,RushAn00,2019
DB,WatsBr01,2019
DL,RussDo00,2019
OL,SamiDr00,2019
TE,SampDr00,2019
WR,SamuDe00,2019
RB,SandMi01,2019
P,SantRy00,2019
DT,SaunKh00,2019
S,SavaDa00,2019
RB,ScarJo00,2019
OT,SchaMa01,2019
G,SchlAu00,2019
WR,SchnSp00,2019
S,ScotNi01,2019
K,SeibAu00,2019
CB,ShefKe00,2019
CB,ShelDu00,2019
C,ShelCo00,2019
WR,ShepDa00,2019
DL,SimmJe01,2019
WR,SimsSt00,2019
RB,SingDe00,2019
LB,SingAl00,2019
DT,SizeDe00,2019
LB,SkipTu00,2019
OT,SkulJu00,2019
WR,SlayDa01,2019
K,SlyeJo00,2019
LB,SmitCa01,2019
TE,SmitIr01,2019
WR,SmitJe03,2019
TE,SmitKa00,2019
RB,SnelBe00,2019
LB,SpeeEJ00,2019
WR,SpenDi00,2019
CB,StepLi00,2019
TE,SterJa00,2019
QB,StidJa00,2019
DT,StroKe00,2019
LB,SummTy00,2019
G,SuthKe00,2019
EDGE,SweaMo00,2019
TE,SweeTo00,2019
LB,TakiSi00,2019
LB,TauaJo00,2019
LB,TavaJa00,2019
OL,TaylJa02,2019
CB,TaylSh00,2019
S,TeamRo00,2019
S,TellMa00,2019
RB,ThomDa06,2019
S,ThomDe06,2019
SAF,ThomJa04,2019
S,ThorJu00,2019
DL,TillJe00,2019
LB,TranDr00,2019
DT,TuioJa00,2019
DL,TuttSh00,2019
T,UdohOl01,2019
WR,UrsuJo00,2019
LB,VanGAn00,2019
LB,VaugJa01,2019
WR,WalkMi00,2019
RB,WaltAu00,2019
WR,WardGr02,2019
LB,WatsJo00,2019
DL,WattAr01,2019
WR,WeahJe01,2019
CB,WebsKe00,2019
WR,WebsNs00,2019
TE,WescTr00,2019
LB,WhitDe02,2019
RB,WhytKe00,2019
DL,WilkCh00,2019
DB,WilkMa00,2019
RB,WillDe07,2019
WR,WillDu01,2019
CB,WillGr00,2019
CB,WillJo13,2019
WR,WillPr01,2019
LB,WillQu01,2019
DL,WillQu00,2019
RB,WillTr06,2019
WR,WillDa11,2019
DT,WillGe02,2019
S,WillKh00,2019
S,WilsDo01,2019
LB,WilsMa03,2019
WR,WinfJu00,2019
S,WingAn01,2019
EDGE,WinoCh00,2019
P,WinsRy00,2019
P,WishMi00,2019
LB,WoodJo02,2019
DL,WrenRe00,2019
DE,WynnJo00,2019
EDGE,XimiOs00,2019
CB,Ya-SRo00,2019
WR,ZaccOl01,2019
DB,AbraDe00,2020
OL,AdenHa00,2020
DE,AdeoAa00,2020
DL,AgimMc00,2020
RB,AhmeSa01,2020
WR,AiyuBr00,2020
RB,AkerCa00,2020
LB,AlakOt01,2020
DT,AlufAu00,2020
DL,AnaeBr00,2020
OL,AnchTr00,2020
T,AndeCa00,2020
CB,ArneDa00,2020
DB,ArnoGr01,2020
TE,AsiaDe00,2020
LB,BachJo01,2020
WR,BachAl00,2020
WR,BadeJe00,2020
LB,BailMa01,2020
DB,BarcLu00,2020
RB,BargJa00,2020
LB,BarnKr00,2020
OL,BartBe00,2020
K,BassTy00,2020
DB,BassEs01,2020
TE,BaugMa02,2020
LB,BaunZa00,2020
TE,BeckNa00,2020
OL,BectMe00,2020
WR,BegeRe00,2020
DE,BellQu00,2020
RB,BellLe02,2020
DB,BentEl00,2020
LB,BernFr01,2020
TE,BerrRa01,2020
OL,BiadTy00,2020
LB,BilaAs00,2020
DB,BlacHe00,2020
DL,BlacRo00,2020
S,BlacJu01,2020
K,BlanRo03,2020
DE,BledAm01,2020
LS,BobeJa00,2020
DB,BondTe00,2020
WR,BowdLy00,2020
WR,BradJa01,2020
LB,BradSh00,2020
RB,BradDa00,2020
EDGE,BraiJo00,2020
DB,BranJo00,2020
OL,BredBe00,2020
C,BrewAa01,2020
S,BrooAn00,2020
LB,BrooJo01,2020
LB,BrowCa01,2020
DL,BrowDe05,2020
WR,BrowTo03,2020
LB,BrunTJ00,2020
TE,BryaHa00,2020
TE,BryaHu02,2020
DB,BryaMy01,2020
S,BurgTe00,2020
QB,BurrJo01,2020
WR,ButlHa00,2020
WR,CageLa01,2020
RB,CalaRa00,2020
WR,CallMa01,2020
DB,CampEl00,2020
DB,CampTe00,2020
DE,CartRo02,2020
K,CastSe00,2020
WR,CephQu00,2020
LB,ChaiKL00,2020
OL,CharSa00,2020
P,CharJo01,2020
DB,ChesAn00,2020
S,ChinJe00,2020
WR,ChisDa00,2020
LB,ChriCo00,2020
CB,ClayCh02,2020
WR,ClayCh01,2020
OL,ClevEz00,2020
WR,ClevTy00,2020
DT,ClinKa00,2020
DT,CoatJo01,2020
LB,CobbOm00,2020
WR,ColeMa03,2020
C,ColoTr01,2020
DT,CopeMa01,2020
DT,CostDo00,2020
RB,CottNa00,2020
LB,CougCa00,2020
WR,CoulIs00,2020
RB,CoxxJe00,2020
DT,CrawAa00,2020
,CrowTa00,2020
S,CurlKa00,2020
OL,CushLl00,2020
TE,DafnDo00,2020
RB,DallDe00,2020
DT,DaniDa04,2020
DE,DannMi00,2020
CB,DantCa00,2020
DL,DaviMa01,2020
S,DaviAs00,2020
DL,DaviCa03,2020
WR,DaviGa01,2020
DL,DaviKh00,2020
DL,DaviRa03,2020
TE,DaviTy02,2020
LB,DaviAk01,2020
TE,DeguJo00,2020
CB,DiggTr00,2020
RB,DillAJ00,2020
QB,DiNuBe00,2020
RB,DobbJK00,2020
LB,DodsTy01,2020
DB,DorsKh00,2020
OL,DotsKe00,2020
RB,DowdRi01,2020
LB,DoweAn00,2020
OL,DrisJa00,2020
S,DuggKy00,2020
T,DunnMi01,2020
T,DuraYa01,2020
WR,DuveDe00,2020
LB,DyexTr00,2020
DE,EdwaAu00,2020
WR,EdwaBr01,2020
RB,EdwaCl00,2020
G,EiseDi00,2020
TE,ElleBe00,2020
DL,ElliJo02,2020
DL,EpenAJ00,2020
RB,EvanDa02,2020
NT,FehoBr01,2020
LS,FergBl00,2020
DB,FlanDe00,2020
DL,FotuLe00,2020
P,FoxxJa01,2020
OLB,FranSa00,2020
OL,FrohHj00,2020
K,FryxEl01,2020
S,FullJo01,2020
CB,FultKr00,2020
OL,GailLa00,2020
DE,GaleTi01,2020
DL,GallNe00,2020
WR,GandAn00,2020
DL,GarvJo00,2020
LB,GayJWi00,2020
DE,GaziJo01,2020
RB,GibsAn00,2020
LB,GillCa00,2020
TE,GillRe00,2020
S,GilmAl00,2020
DL,GipsTr00,2020
CB,GladJe00,2020
LB,GlasJo00,2020
WR,GodwTe00,2020
OL,GrayDe01,2020
DB,GreeAJ00,2020
TE,GreeFa00,2020
DL,GreeJo04,2020
DL,GrosYe00,2020
DB,GuidJa01,2020
CB,HallBr02,2020
LB,HallNa01,2020
LB,HallTe01,2020
DB,HallTy01,2020
OT,HambAr00,2020
DL,HamiDa02,2020
WR,HamlKJ00,2020
CB,HandHa00,2020
LB,HansCh02,2020
DB,HarpMa00,2020
LB,HarrDa07,2020
LB,HarrDe10,2020
OL,HarrNi01,2020
CB,HarrTi01,2020
LB,HarrMa06,2020
WR,HartPe01,2020
DB,HartMy00,2020
C,HassJ.00,2020
RB,HastJa02,2020
S,HawkJa00,2020
OL,HeckCh00,2020
TE,HelmDa01,2020
CB,HendCJ00,2020
OL,HennMa00,2020
C,HenrMa02,2020
QB,HerbJu00,2020
OL,HerrJu00,2020
WR,HiggTe00,2020
DL,HighAl02,2020
WR,HighJo00,2020
WR,HillKJ00,2020
WR,HintKe00,2020
P,HofrSt00,2020
DB,HollNa00,2020
CB,HolmDa01,2020
RB,HolyEl00,2020
TE,HopkBr01,2020
DB,HousJa00,2020
DT,HoyeBr01,2020
LB,HudsKh00,2020
DE,HuffBr00,2020
DB,HughJu00,2020
OL,HuntRo01,2020
RB,HuntJa01,2020
QB,HuntTy01,2020
QB,HurtJa00,2020
CB,IgbiNo00,2020
OL,IsmaKe00,2020
OL,JackAu00,2020
S,JackCh01,2020
CB,JackDa02,2020
OL,JackJo03,2020
DB,JackLa02,2020
DB,JacqMi00,2020
WR,JeffJu00,2020
WR,JeffVa00,2020
LB,JennAn00,2020
WR,JeudJe00,2020
WR,JohnCo01,2020
CB,JohnJa13,2020
WR,JohnJu02,2020
WR,JohnTy00,2020
WR,JohnTy03,2020
LB,JohnCl00,2020
DT,JoneBe03,2020
S,JoneBr06,2020
OL,JoneJo07,2020
LB,JoneKe03,2020
RB,JoneTo04,2020
RB,JoneXa00,2020
T,JoneJa09,2020
C,JuriLu00,2020
DL,KareKh00,2020
T,KaskMa00,2020
TE,KeenDa00,2020
TE,KeizNi00,2020
RB,KellJo01,2020
T,KellDe01,2020
CB,KeyeTh00,2020
RB,KillAd00,2020
OL,KindSo00,2020
DL,KinlJa00,2020
TE,KmetCo00,2020
DE,LaloNi00,2020
WR,LambCe00,2020
DL,LawrRa01,2020
RB,LeakJa01,2020
OL,LemiSh00,2020
DE,LemoJe00,2020
DB,LewiCa00,2020
OL,LewiDa05,2020
LB,LewiTe00,2020
DB,LockPJ00,2020
TE,LoveJo02,2020
QB,LutoJa00,2020
LB,LyncBl00,2020
DL,LyncJa00,2020
DB,MabiDy00,2020
